SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID
11,2014,881860771198,1,104,12,3454,881860771198_104
11,2014,881860771198,1,105,12,3454,881860771198_105
11,2014,881860771198,1,106,12,3454,881860771198_106
11,2014,881860771210,1,101,12,7381,881860771210_101
11,2014,881860771210,1,102,12,7381,881860771210_102
11,2014,881860771210,1,103,12,7381,881860771210_103
11,2014,881860771210,1,104,12,7381,881860771210_104
11,2014,881860771386,1,101,12,3221,881860771386_101
11,2014,881860771386,1,102,12,3221,881860771386_102
11,2014,881860771501,1,101,12,4189,881860771501_101
11,2014,881860771501,1,102,12,4189,881860771501_102
11,2014,881860771501,1,103,12,4189,881860771501_103
11,2014,881860771501,1,104,12,4189,881860771501_104
11,2014,881860771552,1,101,12,7270,881860771552_101
11,2014,881860771552,1,102,12,7270,881860771552_102
11,2014,881860771552,1,103,12,7270,881860771552_103
11,2014,881860771671,1,101,12,1022,881860771671_101
11,2014,881860771671,1,102,12,1022,881860771671_102
11,2014,881860771720,1,101,12,3291,881860771720_101
11,2014,881860771720,1,102,12,3291,881860771720_102
11,2014,881860771779,1,101,12,4606,881860771779_101
11,2014,881860771779,1,102,12,4606,881860771779_102
11,2014,881860771784,1,101,12,3008,881860771784_101
11,2014,881860771784,1,102,12,3008,881860771784_102
11,2014,881860771784,1,103,12,3008,881860771784_103
11,2014,881860771857,1,101,12,4702,881860771857_101
11,2014,881860771891,1,101,12,4857,881860771891_101
11,2014,881860771891,1,102,12,4857,881860771891_102
11,2014,881860771891,1,103,12,4857,881860771891_103
11,2014,881860783196,1,101,12,3901,881860783196_101
11,2014,881860783310,1,101,12,8333,881860783310_101
11,2014,881860783310,1,102,12,8333,881860783310_102
11,2014,881860783310,1,103,12,8333,881860783310_103
11,2014,881860783383,1,101,12,0,881860783383_101
11,2014,881860783383,1,102,12,0,881860783383_102
11,2014,881860783383,1,103,12,0,881860783383_103
11,2014,881860783383,1,104,12,0,881860783383_104
11,2014,881860783440,1,101,12,2314,881860783440_101
11,2014,881860783505,1,101,12,5031,881860783505_101
11,2014,881860783505,1,102,12,5031,881860783505_102
11,2014,881860783510,1,101,12,3237,881860783510_101
11,2014,881860783510,1,102,12,3237,881860783510_102
11,2014,881860783554,1,101,12,1140,881860783554_101
11,2014,881860783554,1,102,12,1140,881860783554_102
11,2014,881860783554,1,103,12,1140,881860783554_103
11,2014,881860783632,1,101,12,118,881860783632_101
11,2014,881860783898,1,101,12,2700,881860783898_101
11,2014,881860809343,1,101,12,6507,881860809343_101
11,2014,881860809369,1,101,12,12351,881860809369_101
11,2014,881860809369,1,102,12,12351,881860809369_102
11,2014,881860809369,1,103,12,12351,881860809369_103
11,2014,881860809765,1,101,12,5856,881860809765_101
11,2014,881860809765,1,102,12,5856,881860809765_102
11,2014,881860809765,1,103,12,5856,881860809765_103
11,2014,881860809765,1,104,12,5856,881860809765_104
11,2014,881860810003,1,101,12,27463,881860810003_101
11,2014,881860810003,1,102,12,27463,881860810003_102
11,2014,881860810018,1,101,12,3243,881860810018_101
11,2014,881860810018,1,102,12,3243,881860810018_102
11,2014,881860810018,1,103,12,3243,881860810018_103
11,2014,881860810033,1,101,12,5080,881860810033_101
11,2014,881860810033,1,102,12,5080,881860810033_102
11,2014,881860810033,1,103,12,5080,881860810033_103
11,2014,881860810033,1,104,12,5080,881860810033_104
11,2014,881860810033,1,105,12,5080,881860810033_105
11,2014,881860810085,1,101,12,709,881860810085_101
11,2014,881860810085,1,102,12,709,881860810085_102
11,2014,881860810085,1,103,12,709,881860810085_103
11,2014,881860810127,1,101,12,22282,881860810127_101
11,2014,881860810127,1,102,12,22282,881860810127_102
11,2014,881860810162,1,101,12,9783,881860810162_101
11,2014,881860810177,1,101,12,6962,881860810177_101
11,2014,881860810177,1,102,12,6962,881860810177_102
11,2014,881860810177,1,103,12,6962,881860810177_103
11,2014,881860810177,1,104,12,6962,881860810177_104
11,2014,881860810194,1,101,12,3570,881860810194_101
11,2014,881860810195,1,101,12,9869,881860810195_101
11,2014,881860810195,1,102,12,9869,881860810195_102
11,2014,881860810195,1,103,12,9869,881860810195_103
11,2014,881860810232,1,101,12,21644,881860810232_101
11,2014,881860810232,1,102,12,21644,881860810232_102
11,2014,881860810232,1,103,12,21644,881860810232_103
11,2014,881860810232,1,104,12,21644,881860810232_104
11,2014,881860810294,1,101,12,6747,881860810294_101
11,2014,881860810294,1,102,12,6747,881860810294_102
11,2014,881860810365,1,101,12,4971,881860810365_101
11,2014,881860810431,1,101,12,10099,881860810431_101
11,2014,881860810431,1,102,12,10099,881860810431_102
11,2014,881860810431,1,103,12,10099,881860810431_103
11,2014,881860810431,1,104,12,10099,881860810431_104
11,2014,881860810431,1,105,12,10099,881860810431_105
11,2014,881860810467,1,101,12,10869,881860810467_101
11,2014,881860810467,1,102,12,10869,881860810467_102
11,2014,881860810467,1,103,12,10869,881860810467_103
11,2014,881860810536,1,101,12,10403,881860810536_101
11,2014,881860810536,1,102,12,10403,881860810536_102
11,2014,881860810552,1,101,12,2248,881860810552_101
11,2014,881860810552,1,102,12,2248,881860810552_102
11,2014,881860810552,1,103,12,2248,881860810552_103
11,2014,881860810566,1,101,12,18810,881860810566_101
11,2014,881860810566,1,102,12,18810,881860810566_102
11,2014,881860810632,1,101,12,40499,881860810632_101
11,2014,881860810632,1,102,12,40499,881860810632_102
11,2014,881860810632,1,103,12,40499,881860810632_103
11,2014,881860810632,1,104,12,40499,881860810632_104
11,2014,881860810705,1,101,12,18705,881860810705_101
11,2014,881860810705,1,102,12,18705,881860810705_102
11,2014,881860810705,1,103,12,18705,881860810705_103
11,2014,881860810705,1,104,12,18705,881860810705_104
11,2014,881860810797,1,101,12,17,881860810797_101
11,2014,881860810797,1,102,12,17,881860810797_102
11,2014,881860810844,1,101,12,2076,881860810844_101
11,2014,881860810844,1,102,12,2076,881860810844_102
11,2014,881860810883,1,101,12,13489,881860810883_101
11,2014,881860810883,1,102,12,13489,881860810883_102
11,2014,881860810883,1,103,12,13489,881860810883_103
11,2014,881860810919,1,101,12,3847,881860810919_101
11,2014,881860810919,1,102,12,3847,881860810919_102
11,2014,881860810919,1,103,12,3847,881860810919_103
11,2014,881860810925,1,101,12,851,881860810925_101
11,2014,881860810932,1,101,12,6108,881860810932_101
11,2014,881860810932,1,102,12,6108,881860810932_102
11,2014,881860810932,1,103,12,6108,881860810932_103
11,2014,881860810932,1,104,12,6108,881860810932_104
11,2014,881860810988,1,101,12,1800,881860810988_101
11,2014,881860814081,1,101,12,6728,881860814081_101
11,2014,881860814081,1,102,12,6728,881860814081_102
11,2014,881860814081,1,103,12,6728,881860814081_103
11,2014,881860814081,1,104,12,6728,881860814081_104
11,2014,881860814127,1,101,12,4836,881860814127_101
11,2014,881860814127,1,102,12,4836,881860814127_102
11,2014,881860814232,1,101,12,3040,881860814232_101
11,2014,881860814232,1,102,12,3040,881860814232_102
11,2014,881860814346,1,101,12,2851,881860814346_101
11,2014,881860814346,1,102,12,2851,881860814346_102
11,2014,881860814386,1,101,12,18310,881860814386_101
11,2014,881860814386,1,102,12,18310,881860814386_102
11,2014,881860814497,1,101,12,12971,881860814497_101
11,2014,881860814497,1,102,12,12971,881860814497_102
11,2014,881860814501,1,101,12,3282,881860814501_101
11,2014,881860814501,1,102,12,3282,881860814501_102
11,2014,881860814651,1,101,12,5064,881860814651_101
11,2014,881860814720,1,101,12,4372,881860814720_101
11,2014,881860814891,1,101,12,24395,881860814891_101
11,2014,881860814891,1,102,12,24395,881860814891_102
11,2014,881860814935,1,101,12,38,881860814935_101
11,2014,881860814935,1,102,12,38,881860814935_102
11,2014,881860814935,1,103,12,38,881860814935_103
11,2014,881860814935,1,104,12,38,881860814935_104
11,2014,881860816009,1,101,12,3723,881860816009_101
11,2014,881860816009,1,102,12,3723,881860816009_102
11,2014,881860816080,1,101,12,2154,881860816080_101
11,2014,881860816138,1,101,12,3381,881860816138_101
11,2014,881860816138,1,102,12,3381,881860816138_102
11,2014,881860816161,1,101,12,4810,881860816161_101
11,2014,881860816161,1,102,12,4810,881860816161_102
11,2014,881860816161,1,103,12,4810,881860816161_103
11,2014,881860816161,1,104,12,4810,881860816161_104
11,2014,881860816167,1,101,12,13767,881860816167_101
11,2014,881860816167,1,102,12,13767,881860816167_102
11,2014,881860816177,1,101,12,10450,881860816177_101
11,2014,881860816177,1,102,12,10450,881860816177_102
11,2014,881860816196,1,101,12,2039,881860816196_101
11,2014,881860816196,1,102,12,2039,881860816196_102
11,2014,881860816201,1,101,12,217,881860816201_101
11,2014,881860816201,1,102,12,1890,881860816201_102
11,2014,881860816201,1,103,12,1890,881860816201_103
11,2014,881860816251,1,101,12,1550,881860816251_101
11,2014,881860816251,1,102,12,5677,881860816251_102
11,2014,881860816251,1,103,12,5677,881860816251_103
11,2014,881860816276,1,101,12,11358,881860816276_101
11,2014,881860816276,1,102,12,11358,881860816276_102
11,2014,881860816297,1,101,12,3804,881860816297_101
11,2014,881860816297,1,102,12,3804,881860816297_102
11,2014,881860816297,1,103,12,3804,881860816297_103
11,2014,881860816297,1,104,12,3804,881860816297_104
11,2014,881860816297,1,105,12,3804,881860816297_105
11,2014,881860816298,1,101,12,3736,881860816298_101
11,2014,881860816375,1,101,12,5716,881860816375_101
11,2014,881860816375,1,102,12,5716,881860816375_102
11,2014,881860816383,1,101,12,12533,881860816383_101
11,2014,881860816383,1,102,12,12533,881860816383_102
11,2014,881860816383,1,103,12,12533,881860816383_103
11,2014,881860816383,1,104,12,12533,881860816383_104
11,2014,881860816383,1,105,12,12533,881860816383_105
11,2014,881860816392,1,101,12,4746,881860816392_101
11,2014,881860816392,1,102,12,4746,881860816392_102
11,2014,881860816392,1,103,12,4746,881860816392_103
11,2014,881860816392,1,104,12,4746,881860816392_104
11,2014,881860816394,1,101,12,3710,881860816394_101
11,2014,881860816401,1,101,12,10097,881860816401_101
11,2014,881860816440,1,101,12,629,881860816440_101
11,2014,881860816537,1,101,12,1840,881860816537_101
11,2014,881860816554,1,101,12,1465,881860816554_101
11,2014,881860816584,1,101,12,1055,881860816584_101
11,2014,881860816599,1,101,12,3773,881860816599_101
11,2014,881860816599,1,102,12,3773,881860816599_102
11,2014,881860816632,1,101,12,1221,881860816632_101
11,2014,881860816643,1,101,12,2021,881860816643_101
11,2014,881860816643,1,102,12,2021,881860816643_102
11,2014,881860816688,1,101,12,5147,881860816688_101
11,2014,881860816762,1,101,12,1510,881860816762_101
11,2014,881860816777,1,101,12,11509,881860816777_101
11,2014,881860816777,1,102,12,11509,881860816777_102
11,2014,881860816777,1,103,12,11509,881860816777_103
11,2014,881860816777,1,104,12,11509,881860816777_104
11,2014,881860816788,1,101,12,3068,881860816788_101
11,2014,881860816788,1,102,12,3068,881860816788_102
11,2014,881860816788,1,103,12,3068,881860816788_103
11,2014,881860816788,1,104,12,3068,881860816788_104
11,2014,881860816788,1,105,12,3068,881860816788_105
11,2014,881860816788,1,106,12,3068,881860816788_106
11,2014,881860816788,1,107,12,3068,881860816788_107
11,2014,881860816788,1,108,12,3068,881860816788_108
11,2014,881860816801,1,101,12,47565,881860816801_101
11,2014,881860816801,1,102,12,47565,881860816801_102
11,2014,881860816801,1,103,12,47565,881860816801_103
11,2014,881860816828,1,101,12,13793,881860816828_101
11,2014,881860816828,1,102,12,13793,881860816828_102
11,2014,881860816828,1,103,12,13793,881860816828_103
11,2014,881860816828,1,104,12,13793,881860816828_104
11,2014,881860816830,1,101,12,7864,881860816830_101
11,2014,881860816830,1,102,12,7864,881860816830_102
11,2014,881860816840,1,101,12,5440,881860816840_101
11,2014,881860816840,1,102,12,5440,881860816840_102
11,2014,881860816855,1,101,12,5855,881860816855_101
11,2014,881860816855,1,102,12,5855,881860816855_102
11,2014,881860816880,1,101,12,5483,881860816880_101
11,2014,881860816880,1,102,12,5483,881860816880_102
11,2014,881860816882,1,101,12,3615,881860816882_101
11,2014,881860816882,1,102,12,3615,881860816882_102
11,2014,881860816916,1,101,12,2704,881860816916_101
11,2014,881860816916,1,102,12,2704,881860816916_102
11,2014,881860824058,1,101,12,200,881860824058_101
11,2014,881860824149,1,101,12,3636,881860824149_101
11,2014,881860824630,1,101,12,34161,881860824630_101
11,2014,881860824630,1,102,12,34161,881860824630_102
11,2014,881860824894,1,101,12,14793,881860824894_101
11,2014,881860824933,1,101,12,22559,881860824933_101
11,2014,881860824933,1,102,12,22559,881860824933_102
11,2014,881860824964,1,101,12,10599,881860824964_101
11,2014,881860824964,1,102,12,10599,881860824964_102
11,2014,881860824964,1,103,12,10599,881860824964_103
11,2014,881860824964,1,104,12,10599,881860824964_104
11,2014,881860828003,1,101,12,6377,881860828003_101
11,2014,881860828003,1,102,12,6377,881860828003_102
11,2014,881860828003,1,103,12,6377,881860828003_103
11,2014,881860828003,1,104,12,6377,881860828003_104
11,2014,881860828053,1,101,12,897,881860828053_101
11,2014,881860828085,1,101,12,6744,881860828085_101
11,2014,881860828085,1,102,12,6744,881860828085_102
11,2014,881860828085,1,103,12,6744,881860828085_103
11,2014,881860828116,1,101,12,2132,881860828116_101
11,2014,881860828116,1,102,12,2132,881860828116_102
11,2014,881860828116,1,103,12,2132,881860828116_103
11,2014,881860828116,1,104,12,2132,881860828116_104
11,2014,881860828167,1,101,12,2366,881860828167_101
11,2014,881860828167,1,102,12,2366,881860828167_102
11,2014,881860828167,1,103,12,2366,881860828167_103
11,2014,881860828167,1,104,12,2366,881860828167_104
11,2014,881860828167,1,105,12,2366,881860828167_105
11,2014,881860828195,1,101,12,41252,881860828195_101
11,2014,881860828195,1,102,12,41252,881860828195_102
11,2014,881860828195,1,103,12,41252,881860828195_103
11,2014,881860828195,1,104,12,41252,881860828195_104
11,2014,881860828198,1,101,12,0,881860828198_101
11,2014,881860828198,1,102,12,0,881860828198_102
11,2014,881860828220,1,101,12,1290,881860828220_101
11,2014,881860828220,1,102,12,1290,881860828220_102
11,2014,881860828220,1,103,12,1290,881860828220_103
11,2014,881860828220,1,104,12,1290,881860828220_104
11,2014,881860828280,1,101,12,638,881860828280_101
11,2014,881860828280,1,102,12,638,881860828280_102
11,2014,881860828280,1,103,12,638,881860828280_103
11,2014,881860828280,1,104,12,638,881860828280_104
11,2014,881860828280,1,105,12,638,881860828280_105
11,2014,881860828280,1,106,12,638,881860828280_106
11,2014,881860828394,1,101,12,8008,881860828394_101
11,2014,881860828394,1,102,12,8008,881860828394_102
11,2014,881860828394,1,103,12,8008,881860828394_103
11,2014,881860828414,1,101,12,3941,881860828414_101
11,2014,881860828414,1,102,12,3941,881860828414_102
11,2014,881860828414,1,103,12,3941,881860828414_103
11,2014,881860828451,1,101,12,2293,881860828451_101
11,2014,881860828521,1,101,12,965,881860828521_101
11,2014,881860828536,1,101,12,0,881860828536_101
11,2014,881860828552,1,101,12,2,881860828552_101
11,2014,881860828552,1,102,12,2,881860828552_102
11,2014,881860828552,1,103,12,2,881860828552_103
11,2014,881860828552,1,104,12,2,881860828552_104
11,2014,881860828738,1,101,12,0,881860828738_101
11,2014,881860828738,1,102,12,0,881860828738_102
11,2014,881860828759,1,101,12,1600,881860828759_101
11,2014,881860828784,1,101,12,844,881860828784_101
11,2014,881860828828,1,101,12,1226,881860828828_101
11,2014,881860828828,1,102,12,1226,881860828828_102
11,2014,881860828828,1,103,12,1226,881860828828_103
11,2014,881860828828,1,104,12,1226,881860828828_104
11,2014,881860828851,1,101,12,829,881860828851_101
11,2014,881860828851,1,102,12,829,881860828851_102
11,2014,881860828851,1,103,12,829,881860828851_103
11,2014,881860828851,1,104,12,829,881860828851_104
11,2014,881860828851,1,105,12,829,881860828851_105
11,2014,881860847027,1,101,12,8402,881860847027_101
11,2014,881860847027,1,102,12,8402,881860847027_102
11,2014,881860847027,1,103,12,8402,881860847027_103
11,2014,881860847040,1,101,12,5615,881860847040_101
11,2014,881860847040,1,102,12,5615,881860847040_102
11,2014,881860847040,1,103,12,5615,881860847040_103
11,2014,881860847040,1,104,12,5615,881860847040_104
11,2014,881860847138,1,101,12,15979,881860847138_101
11,2014,881860847138,1,102,12,15979,881860847138_102
11,2014,881860847138,1,103,12,15979,881860847138_103
11,2014,881860847138,1,104,12,15979,881860847138_104
11,2014,881860847161,1,101,12,9519,881860847161_101
11,2014,881860847161,1,102,12,9519,881860847161_102
11,2014,881860847195,1,101,12,3763,881860847195_101
11,2014,881860847195,1,102,12,3763,881860847195_102
11,2014,881860847195,1,103,12,3763,881860847195_103
11,2014,881860847195,1,104,12,3763,881860847195_104
11,2014,881860847235,1,101,12,1180,881860847235_101
11,2014,881860847246,1,101,12,2097,881860847246_101
11,2014,881860847246,1,102,12,2097,881860847246_102
11,2014,881860847246,1,103,12,2097,881860847246_103
11,2014,881860847246,1,104,12,2097,881860847246_104
11,2014,881860847297,1,101,12,5888,881860847297_101
11,2014,881860847297,1,102,12,5888,881860847297_102
11,2014,881860847297,1,103,12,5888,881860847297_103
11,2014,881860847388,1,101,12,5626,881860847388_101
11,2014,881860847388,1,102,12,5626,881860847388_102
11,2014,881860847420,1,101,12,7374,881860847420_101
11,2014,881860847420,1,102,12,7374,881860847420_102
11,2014,881860847420,1,103,12,7374,881860847420_103
11,2014,881860847480,1,101,12,3802,881860847480_101
11,2014,881860847480,1,102,12,3802,881860847480_102
11,2014,881860847480,1,103,12,3802,881860847480_103
11,2014,881860847480,1,104,12,3802,881860847480_104
11,2014,881860847566,1,101,12,20311,881860847566_101
11,2014,881860847566,1,102,12,20311,881860847566_102
11,2014,881860847566,1,103,12,20311,881860847566_103
11,2014,881860847567,1,101,12,602,881860847567_101
11,2014,881860847567,1,102,12,602,881860847567_102
11,2014,881860847584,1,101,12,8489,881860847584_101
11,2014,881860847584,1,102,12,8489,881860847584_102
11,2014,881860847584,1,103,12,8489,881860847584_103
11,2014,881860847622,1,101,12,2317,881860847622_101
11,2014,881860847622,1,102,12,2317,881860847622_102
11,2014,881860847622,1,103,12,2317,881860847622_103
11,2014,881860847622,1,104,12,2317,881860847622_104
11,2014,881860847773,1,101,12,1833,881860847773_101
11,2014,881860847773,1,102,12,1833,881860847773_102
11,2014,881860847773,1,103,12,1833,881860847773_103
11,2014,881860847773,1,104,12,1833,881860847773_104
11,2014,881860847788,1,101,12,5916,881860847788_101
11,2014,881860847788,1,102,12,5916,881860847788_102
11,2014,881860847797,1,101,12,2608,881860847797_101
11,2014,881860847797,1,102,12,2608,881860847797_102
11,2014,881860847804,1,101,12,250,881860847804_101
11,2014,881860847828,1,101,12,4872,881860847828_101
11,2014,881860847828,1,102,12,4872,881860847828_102
11,2014,881860847828,1,103,12,4872,881860847828_103
11,2014,881860847828,1,104,12,4872,881860847828_104
11,2014,881860847829,1,101,12,3158,881860847829_101
11,2014,881860847925,1,101,12,5106,881860847925_101
11,2014,881860847925,1,102,12,5106,881860847925_102
11,2014,881860847925,1,103,12,5106,881860847925_103
11,2014,881860848020,1,101,12,9617,881860848020_101
11,2014,881860848020,1,102,12,9617,881860848020_102
11,2014,881860848098,1,101,12,9021,881860848098_101
11,2014,881860848098,1,102,12,9021,881860848098_102
11,2014,881860848098,1,103,12,9021,881860848098_103
11,2014,881860848098,1,104,12,9021,881860848098_104
11,2014,881860848098,1,105,12,9021,881860848098_105
11,2014,881860848346,1,101,12,2126,881860848346_101
11,2014,881860848346,1,102,12,2126,881860848346_102
11,2014,881860848497,1,101,12,1874,881860848497_101
11,2014,881860848497,1,102,12,1874,881860848497_102
11,2014,881860848497,1,103,12,1874,881860848497_103
11,2014,881860848501,1,101,12,7271,881860848501_101
11,2014,881860848501,1,102,12,7271,881860848501_102
11,2014,881860848501,1,103,12,7271,881860848501_103
11,2014,881860848552,1,101,12,1172,881860848552_101
11,2014,881860848552,1,102,12,1172,881860848552_102
11,2014,881860848552,1,103,12,1172,881860848552_103
11,2014,881860848891,1,101,12,29089,881860848891_101
11,2014,881860848891,1,102,12,29089,881860848891_102
11,2014,881860848891,1,103,12,29089,881860848891_103
11,2014,881860848891,1,104,12,29089,881860848891_104
11,2014,881860849018,1,101,12,3008,881860849018_101
11,2014,881860849018,1,102,12,3008,881860849018_102
11,2014,881860849027,1,101,12,1976,881860849027_101
11,2014,881860849040,1,101,12,1619,881860849040_101
11,2014,881860849046,1,101,12,5658,881860849046_101
11,2014,881860849138,1,101,12,1544,881860849138_101
11,2014,881860849138,1,102,12,1544,881860849138_102
11,2014,881860849138,1,103,12,1544,881860849138_103
11,2014,881860849162,1,101,12,354,881860849162_101
11,2014,881860849162,1,102,12,354,881860849162_102
11,2014,881860849162,1,103,12,354,881860849162_103
11,2014,881860849240,1,101,12,1769,881860849240_101
11,2014,881860849240,1,102,12,1769,881860849240_102
11,2014,881860849386,1,101,12,43483,881860849386_101
11,2014,881860849386,1,102,12,43483,881860849386_102
11,2014,881860849458,1,101,12,880,881860849458_101
11,2014,881860849483,1,101,12,3674,881860849483_101
11,2014,881860849483,1,102,12,3674,881860849483_102
11,2014,881860849502,1,101,12,6024,881860849502_101
11,2014,881860849502,1,102,12,6024,881860849502_102
11,2014,881860849506,1,101,12,7154,881860849506_101
11,2014,881860849506,1,102,12,7154,881860849506_102
11,2014,881860849510,1,101,12,23901,881860849510_101
11,2014,881860849510,1,102,12,23901,881860849510_102
11,2014,881860849521,1,101,12,2852,881860849521_101
11,2014,881860849554,1,101,12,3256,881860849554_101
11,2014,881860849554,1,102,12,3256,881860849554_102
11,2014,881860849565,1,101,12,3909,881860849565_101
11,2014,881860849565,1,102,12,3909,881860849565_102
11,2014,881860849596,1,101,12,3070,881860849596_101
11,2014,881860849671,1,101,12,3188,881860849671_101
11,2014,881860849671,1,102,12,3188,881860849671_102
11,2014,881860849686,1,101,12,5333,881860849686_101
11,2014,881860849686,1,102,12,5333,881860849686_102
11,2014,881860849688,1,101,12,3603,881860849688_101
11,2014,881860849688,1,102,12,3603,881860849688_102
11,2014,881860849738,1,101,12,2268,881860849738_101
11,2014,881860849762,1,101,12,17328,881860849762_101
11,2014,881860849762,1,102,12,17328,881860849762_102
11,2014,881860849772,1,101,12,2616,881860849772_101
11,2014,881860849772,1,102,12,2616,881860849772_102
11,2014,881860849788,1,101,12,5849,881860849788_101
11,2014,881860849788,1,102,12,5849,881860849788_102
11,2014,881860849804,1,101,12,7062,881860849804_101
11,2014,881860849804,1,102,12,7062,881860849804_102
11,2014,881860849857,1,101,12,688,881860849857_101
11,2014,881860849857,1,102,12,688,881860849857_102
11,2014,881860849857,1,103,12,0,881860849857_103
11,2014,881860849857,1,104,12,688,881860849857_104
11,2014,881860860591,1,101,12,16275,881860860591_101
11,2014,881860860591,1,102,12,16275,881860860591_102
11,2014,881860861085,1,101,12,6037,881860861085_101
11,2014,881860861134,1,101,12,5022,881860861134_101
11,2014,881860861134,1,102,12,5022,881860861134_102
11,2014,881860861161,1,101,12,470,881860861161_101
11,2014,881860861195,1,101,12,2129,881860861195_101
11,2014,881860861195,1,102,12,2129,881860861195_102
11,2014,881860861195,1,103,12,2129,881860861195_103
11,2014,881860861195,1,104,12,2129,881860861195_104
11,2014,881860861310,1,101,12,2602,881860861310_101
11,2014,881860861310,1,102,12,2602,881860861310_102
11,2014,881860861310,1,103,12,2602,881860861310_103
11,2014,881860861343,1,101,12,8322,881860861343_101
11,2014,881860861343,1,102,12,8322,881860861343_102
11,2014,881860861343,1,103,12,8322,881860861343_103
11,2014,881860861343,1,104,12,8322,881860861343_104
11,2014,881860861343,1,105,12,8322,881860861343_105
11,2014,881860861388,1,101,12,897,881860861388_101
11,2014,881860861451,1,101,12,1999,881860861451_101
11,2014,881860861451,1,102,12,1999,881860861451_102
11,2014,881860861451,1,103,12,1999,881860861451_103
11,2014,881860861465,1,101,12,11933,881860861465_101
11,2014,881860861465,1,102,12,11933,881860861465_102
11,2014,881860861505,1,101,12,3830,881860861505_101
11,2014,881860861565,1,101,12,2214,881860861565_101
11,2014,881860861565,1,102,12,2214,881860861565_102
11,2014,881860861565,1,103,12,2214,881860861565_103
11,2014,881860861565,1,104,12,2214,881860861565_104
11,2014,881860861565,1,105,12,2214,881860861565_105
11,2014,881860861565,1,106,12,2214,881860861565_106
11,2014,881860861565,1,107,12,2214,881860861565_107
11,2014,881860861565,1,108,12,2214,881860861565_108
11,2014,881860861746,1,101,12,21822,881860861746_101
11,2014,881860861746,1,102,12,21822,881860861746_102
11,2014,881860861746,1,103,12,21822,881860861746_103
11,2014,881860861762,1,101,12,48154,881860861762_101
11,2014,881860861762,1,102,12,48154,881860861762_102
11,2014,881860861762,1,103,12,48154,881860861762_103
11,2014,881860861770,1,101,12,6344,881860861770_101
11,2014,881860861770,1,102,12,6344,881860861770_102
11,2014,881860861770,1,103,12,6344,881860861770_103
11,2014,881860861935,1,101,12,1451,881860861935_101
11,2014,881860861935,1,102,12,1451,881860861935_102
11,2014,881860861935,1,103,12,1451,881860861935_103
11,2014,881860861935,1,104,12,1451,881860861935_104
11,2014,881860892049,1,101,12,187,881860892049_101
11,2014,881860892172,1,101,12,30,881860892172_101
11,2014,881860908003,1,101,12,24572,881860908003_101
11,2014,881860908003,1,102,12,24572,881860908003_102
11,2014,881860908003,1,103,12,24572,881860908003_103
11,2014,881860908003,1,104,12,24572,881860908003_104
11,2014,881860908053,1,101,12,11008,881860908053_101
11,2014,881860908053,1,102,12,11008,881860908053_102
11,2014,881860908053,1,103,12,11008,881860908053_103
11,2014,881860908092,1,101,12,6782,881860908092_101
11,2014,881860908092,1,102,12,6782,881860908092_102
11,2014,881860908092,1,103,12,90,881860908092_103
11,2014,881860908108,1,101,12,7577,881860908108_101
11,2014,881860908267,1,101,12,7889,881860908267_101
11,2014,881860908267,1,102,12,7889,881860908267_102
11,2014,881860908267,1,103,12,7889,881860908267_103
11,2014,881860908267,1,104,12,7889,881860908267_104
11,2014,881860908267,1,105,12,7889,881860908267_105
11,2014,881860908267,1,106,12,7889,881860908267_106
11,2014,881860908267,1,107,12,7889,881860908267_107
11,2014,881860908280,1,101,12,2217,881860908280_101
11,2014,881860908366,1,101,12,2889,881860908366_101
11,2014,881860908467,1,101,12,20047,881860908467_101
11,2014,881860908467,1,102,12,20047,881860908467_102
11,2014,881860908547,1,101,12,5120,881860908547_101
11,2014,881860908602,1,101,12,3135,881860908602_101
11,2014,881860908602,1,102,12,3135,881860908602_102
11,2014,881860908851,1,101,12,9469,881860908851_101
11,2014,881860908851,1,102,12,9469,881860908851_102
11,2014,881860908899,1,101,12,15341,881860908899_101
11,2014,881860908899,1,102,12,15341,881860908899_102
11,2014,881860908899,1,103,12,15341,881860908899_103
11,2014,881860908899,1,104,12,15341,881860908899_104
11,2014,881860908960,1,101,12,2040,881860908960_101
11,2014,881860908966,1,101,12,9427,881860908966_101
11,2014,881860908966,1,102,12,9427,881860908966_102
11,2014,881860908966,1,103,12,9427,881860908966_103
11,2014,881860908966,1,104,12,9427,881860908966_104
11,2014,881860908999,1,101,12,6685,881860908999_101
11,2014,881860908999,1,102,12,6685,881860908999_102
11,2014,881860908999,1,103,12,6685,881860908999_103
11,2014,881860908999,1,104,12,6685,881860908999_104
11,2014,881860908999,1,105,12,6685,881860908999_105
11,2014,881860911033,1,101,12,6361,881860911033_101
11,2014,881860911053,1,101,12,12778,881860911053_101
11,2014,881860911053,1,102,12,12778,881860911053_102
11,2014,881860911116,1,101,12,9991,881860911116_101
11,2014,881860911116,1,102,12,9991,881860911116_102
11,2014,881860911116,1,103,12,9991,881860911116_103
11,2014,881860911194,1,101,12,3703,881860911194_101
11,2014,881860911285,1,101,12,18140,881860911285_101
11,2014,881860911285,1,102,12,18140,881860911285_102
11,2014,881860911285,1,103,12,18140,881860911285_103
11,2014,881860911285,1,104,12,18140,881860911285_104
11,2014,881860911285,1,105,12,18140,881860911285_105
